session_id,user_key,date_key,session_start,session_end,session_duration_minutes,event_count,unique_products,session_revenue
5ad29e2e799e728f_S1,140,20230602,2023-06-02 14:09:00,2023-06-02 14:09:00,0.0,1,1,2504.34
5ad29e2e799e728f_S2,140,20230603,2023-06-03 11:35:00,2023-06-03 11:35:00,0.0,1,1,1153.69
5ad29e2e799e728f_S3,140,20230604,2023-06-04 14:28:00,2023-06-04 14:28:00,0.0,1,1,1771.295
5ad29e2e799e728f_S4,140,20230604,2023-06-04 20:50:00,2023-06-04 20:50:00,0.0,1,1,2488.91
5ad29e2e799e728f_S5,140,20230604,2023-06-04 21:48:00,2023-06-04 21:48:00,0.0,1,1,352.21
5c74e9f9a4c5c169_S1,141,20230606,2023-06-06 00:20:00,2023-06-06 00:20:00,0.0,1,1,1727.715
5c827beb12477b79_S1,142,20230603,2023-06-03 20:11:00,2023-06-03 20:11:00,0.0,1,1,368.42
5c827beb12477b79_S2,142,20230604,2023-06-04 03:04:00,2023-06-04 03:04:00,0.0,1,1,830.57
5d01a5da71568057_S1,143,20230601,2023-06-01 18:49:00,2023-06-01 18:49:00,0.0,1,1,2371.12
5d01a5da71568057_S2,143,20230605,2023-06-05 12:58:00,2023-06-05 12:58:00,0.0,1,1,1664.01
5d01a5da71568057_S3,143,20230605,2023-06-05 19:31:00,2023-06-05 19:31:00,0.0,1,1,604.81
5d01a5da71568057_S4,143,20230606,2023-06-06 05:14:00,2023-06-06 05:14:00,0.0,1,1,1686.795
5d01a5da71568057_S5,143,20230606,2023-06-06 07:07:00,2023-06-06 07:07:00,0.0,1,1,1771.295
5d01a5da71568057_S6,143,20230606,2023-06-06 12:48:00,2023-06-06 12:48:00,0.0,1,1,723.44
5d71a1280fd8b923_S1,144,20230602,2023-06-02 05:22:00,2023-06-02 05:22:00,0.0,1,1,1664.01
5d71a1280fd8b923_S2,144,20230605,2023-06-05 03:40:00,2023-06-05 03:40:00,0.0,1,1,1771.295
5e07c172b37d2665_S1,145,20230601,2023-06-01 17:47:00,2023-06-01 17:47:00,0.0,1,1,2483.79
5e07c172b37d2665_S2,145,20230602,2023-06-02 15:13:00,2023-06-02 15:13:00,0.0,1,1,1916.18
5e07c172b37d2665_S3,145,20230602,2023-06-02 21:44:00,2023-06-02 21:44:00,0.0,1,1,1462.735
5e07c172b37d2665_S4,145,20230603,2023-06-03 01:01:00,2023-06-03 01:01:00,0.0,1,1,1727.715
5e07c172b37d2665_S5,145,20230604,2023-06-04 00:21:00,2023-06-04 00:21:00,0.0,1,1,1681.26
5e07c172b37d2665_S6,145,20230604,2023-06-04 07:40:00,2023-06-04 07:40:00,0.0,1,1,1664.01
5e07c172b37d2665_S7,145,20230606,2023-06-06 15:04:00,2023-06-06 15:04:00,0.0,1,1,1643.72
5e45d1b815cfea74_S1,146,20230602,2023-06-02 01:05:00,2023-06-02 01:05:00,0.0,1,1,575.4
5e45d1b815cfea74_S2,146,20230602,2023-06-02 11:58:00,2023-06-02 11:58:00,0.0,1,1,1664.01
5e45d1b815cfea74_S3,146,20230602,2023-06-02 20:56:00,2023-06-02 20:56:00,0.0,1,1,284.82
5e45d1b815cfea74_S4,146,20230603,2023-06-03 21:09:00,2023-06-03 21:09:00,0.0,1,1,650.57
5e45d1b815cfea74_S5,146,20230605,2023-06-05 23:39:00,2023-06-05 23:39:00,0.0,1,1,1771.295
5e45d1b815cfea74_S6,146,20230606,2023-06-06 09:12:00,2023-06-06 09:12:00,0.0,1,1,1727.715
5fadfa23e7599290_S1,147,20230602,2023-06-02 21:50:00,2023-06-02 21:50:00,0.0,1,1,1728.67
5fadfa23e7599290_S2,147,20230604,2023-06-04 12:56:00,2023-06-04 12:56:00,0.0,1,1,1681.26
5fadfa23e7599290_S3,147,20230605,2023-06-05 04:21:00,2023-06-05 04:21:00,0.0,1,1,2361.07
5fadfa23e7599290_S4,147,20230606,2023-06-06 08:34:00,2023-06-06 08:34:00,0.0,1,1,1681.26
60698588206685ce_S1,148,20230603,2023-06-03 15:17:00,2023-06-03 15:17:00,0.0,1,1,2978.52
60698588206685ce_S2,148,20230604,2023-06-04 06:48:00,2023-06-04 06:48:00,0.0,1,1,1158.71
61ea3740208d1874_S1,149,20230601,2023-06-01 16:53:00,2023-06-01 16:53:00,0.0,1,1,1462.735
61ea3740208d1874_S2,149,20230601,2023-06-01 17:43:00,2023-06-01 17:43:00,0.0,1,1,859.28
61ea3740208d1874_S3,149,20230606,2023-06-06 11:26:00,2023-06-06 11:26:00,0.0,1,1,1643.72
63275a47c911e445_S1,150,20230606,2023-06-06 14:31:00,2023-06-06 14:33:00,2.0,2,2,4472.34
63275a47c911e445_S2,150,20230606,2023-06-06 16:16:00,2023-06-06 16:16:00,0.0,1,1,1498.7
65086ddd904d5de0_S1,151,20230603,2023-06-03 20:00:00,2023-06-03 20:00:00,0.0,1,1,2536.56
65086ddd904d5de0_S2,151,20230606,2023-06-06 00:38:00,2023-06-06 00:38:00,0.0,1,1,218.24
65266b306b9d18dc_S1,152,20230601,2023-06-01 19:36:00,2023-06-01 19:36:00,0.0,1,1,1727.715
65266b306b9d18dc_S2,152,20230602,2023-06-02 10:27:00,2023-06-02 10:27:00,0.0,1,1,1686.795
65266b306b9d18dc_S3,152,20230604,2023-06-04 15:15:00,2023-06-04 15:15:00,0.0,1,1,2181.47
65266b306b9d18dc_S4,152,20230605,2023-06-05 06:28:00,2023-06-05 06:28:00,0.0,1,1,699.35
65266b306b9d18dc_S5,152,20230605,2023-06-05 12:24:00,2023-06-05 12:24:00,0.0,1,1,349.99
6540610d98d5b374_S1,153,20230602,2023-06-02 20:46:00,2023-06-02 20:46:00,0.0,1,1,1771.295
6540610d98d5b374_S2,153,20230604,2023-06-04 02:50:00,2023-06-04 02:50:00,0.0,1,1,1686.795
6540610d98d5b374_S3,153,20230606,2023-06-06 01:04:00,2023-06-06 01:04:00,0.0,1,1,2986.18
6540610d98d5b374_S4,153,20230606,2023-06-06 05:36:00,2023-06-06 05:36:00,0.0,1,1,1686.795
6540610d98d5b374_S5,153,20230606,2023-06-06 19:04:00,2023-06-06 19:04:00,0.0,1,1,1686.795
65a422701e71fa95_S1,154,20230602,2023-06-02 13:40:00,2023-06-02 13:40:00,0.0,1,1,1664.01
65a422701e71fa95_S2,154,20230604,2023-06-04 16:19:00,2023-06-04 16:19:00,0.0,1,1,2822.06
65a422701e71fa95_S3,154,20230605,2023-06-05 02:15:00,2023-06-05 02:15:00,0.0,1,1,1462.735
65a422701e71fa95_S4,154,20230606,2023-06-06 16:47:00,2023-06-06 16:47:00,0.0,1,1,1513.39
65e38538d0e6a06b_S1,155,20230602,2023-06-02 14:59:00,2023-06-02 14:59:00,0.0,1,1,1051.46
65e38538d0e6a06b_S2,155,20230604,2023-06-04 07:56:00,2023-06-04 07:56:00,0.0,1,1,1462.735
65e38538d0e6a06b_S3,155,20230605,2023-06-05 09:21:00,2023-06-05 09:21:00,0.0,1,1,1681.26
65e38538d0e6a06b_S4,155,20230605,2023-06-05 17:57:00,2023-06-05 17:57:00,0.0,1,1,1111.3
6677c42af5f89bea_S1,156,20230603,2023-06-03 02:25:00,2023-06-03 02:25:00,0.0,1,1,1681.26
6677c42af5f89bea_S2,156,20230603,2023-06-03 19:37:00,2023-06-03 19:37:00,0.0,1,1,1316.68
6677c42af5f89bea_S3,156,20230603,2023-06-03 21:59:00,2023-06-03 21:59:00,0.0,1,1,1275.7
6677c42af5f89bea_S4,156,20230606,2023-06-06 13:48:00,2023-06-06 13:48:00,0.0,1,1,1664.01
68623431fb1abb56_S1,157,20230602,2023-06-02 11:04:00,2023-06-02 11:04:00,0.0,1,1,1643.72
68623431fb1abb56_S2,157,20230606,2023-06-06 19:30:00,2023-06-06 19:30:00,0.0,1,1,1163.84
687802054df6c54c_S1,158,20230601,2023-06-01 22:50:00,2023-06-01 22:50:00,0.0,1,1,1643.72
687802054df6c54c_S2,158,20230605,2023-06-05 16:48:00,2023-06-05 16:48:00,0.0,1,1,2829.72
687802054df6c54c_S3,158,20230606,2023-06-06 19:36:00,2023-06-06 19:36:00,0.0,1,1,1681.26
68f619a8319a7ee4_S1,159,20230601,2023-06-01 15:28:00,2023-06-01 15:28:00,0.0,1,1,1462.735
68f619a8319a7ee4_S2,159,20230605,2023-06-05 01:45:00,2023-06-05 01:45:00,0.0,1,1,960.51
68f619a8319a7ee4_S3,159,20230605,2023-06-05 08:01:00,2023-06-05 08:01:00,0.0,1,1,1681.26
6c51ebe9fa1a8624_S1,160,20230605,2023-06-05 13:34:00,2023-06-05 13:34:00,0.0,1,1,1643.72
6c51ebe9fa1a8624_S2,160,20230606,2023-06-06 16:15:00,2023-06-06 16:15:00,0.0,1,1,1686.795
6c51ebe9fa1a8624_S3,160,20230606,2023-06-06 17:53:00,2023-06-06 17:53:00,0.0,1,1,1727.715
6c57534716e4af8d_S1,161,20230601,2023-06-01 14:29:00,2023-06-01 14:29:00,0.0,1,1,1685.89
6c57534716e4af8d_S2,161,20230605,2023-06-05 07:08:00,2023-06-05 07:08:00,0.0,1,1,2592.15
6cf94c500da20a0b_S1,162,20230602,2023-06-02 09:35:00,2023-06-02 09:35:00,0.0,1,1,939.81
6cf94c500da20a0b_S2,162,20230602,2023-06-02 22:46:00,2023-06-02 22:46:00,0.0,1,1,2804.69
6cf94c500da20a0b_S3,162,20230603,2023-06-03 13:54:00,2023-06-03 13:54:00,0.0,1,1,801.42
6cf94c500da20a0b_S4,162,20230604,2023-06-04 03:49:00,2023-06-04 03:49:00,0.0,1,1,1686.795
6cf94c500da20a0b_S5,162,20230604,2023-06-04 20:53:00,2023-06-04 20:53:00,0.0,1,1,1316.68
6cf94c500da20a0b_S6,162,20230605,2023-06-05 04:35:00,2023-06-05 04:35:00,0.0,1,1,1664.01
6cf94c500da20a0b_S7,162,20230605,2023-06-05 14:10:00,2023-06-05 14:10:00,0.0,1,1,1866.94
6cf94c500da20a0b_S8,162,20230606,2023-06-06 06:35:00,2023-06-06 06:35:00,0.0,1,1,1462.735
6d637e29bf7c2aa8_S1,163,20230602,2023-06-02 04:49:00,2023-06-02 04:49:00,0.0,1,1,1771.295
6d637e29bf7c2aa8_S2,163,20230605,2023-06-05 03:16:00,2023-06-05 03:16:00,0.0,1,1,1462.735
6d637e29bf7c2aa8_S3,163,20230605,2023-06-05 04:49:00,2023-06-05 04:49:00,0.0,1,1,1643.72
6d637e29bf7c2aa8_S4,163,20230605,2023-06-05 21:57:00,2023-06-05 21:57:00,0.0,1,1,2895.72
6e542f6d1814a828_S1,164,20230602,2023-06-02 02:06:00,2023-06-02 02:06:00,0.0,1,1,653.28
6e542f6d1814a828_S2,164,20230602,2023-06-02 06:34:00,2023-06-02 06:34:00,0.0,1,1,1214.68
6e542f6d1814a828_S3,164,20230602,2023-06-02 07:19:00,2023-06-02 07:41:00,22.0,2,2,1963.27
6e542f6d1814a828_S4,164,20230603,2023-06-03 02:46:00,2023-06-03 02:46:00,0.0,1,1,1681.26
6e542f6d1814a828_S5,164,20230603,2023-06-03 05:08:00,2023-06-03 05:08:00,0.0,1,1,2900.63
6e542f6d1814a828_S6,164,20230604,2023-06-04 01:59:00,2023-06-04 01:59:00,0.0,1,1,925.81
6ee37d8411e1855e_S1,165,20230602,2023-06-02 22:21:00,2023-06-02 22:21:00,0.0,1,1,2353.18
6ee37d8411e1855e_S2,165,20230603,2023-06-03 21:10:00,2023-06-03 21:10:00,0.0,1,1,1727.715
6f33348fc0e83439_S1,166,20230602,2023-06-02 06:47:00,2023-06-02 06:47:00,0.0,1,1,1753.13
6f33348fc0e83439_S2,166,20230604,2023-06-04 02:35:00,2023-06-04 02:35:00,0.0,1,1,1377.8
6f33348fc0e83439_S3,166,20230606,2023-06-06 12:02:00,2023-06-06 12:02:00,0.0,1,1,2911.01
6f33348fc0e83439_S4,166,20230606,2023-06-06 14:31:00,2023-06-06 14:31:00,0.0,1,1,951.32
6f33348fc0e83439_S5,166,20230606,2023-06-06 18:18:00,2023-06-06 18:18:00,0.0,1,1,852.97
71f87427dfa47999_S1,167,20230601,2023-06-01 23:08:00,2023-06-01 23:08:00,0.0,1,1,1681.26
71f87427dfa47999_S2,167,20230603,2023-06-03 12:04:00,2023-06-03 12:04:00,0.0,1,1,975.29
71f87427dfa47999_S3,167,20230604,2023-06-04 13:53:00,2023-06-04 13:53:00,0.0,1,1,729.04
71f87427dfa47999_S4,167,20230605,2023-06-05 05:31:00,2023-06-05 05:31:00,0.0,1,1,966.86
7345165af78b38d7_S1,168,20230602,2023-06-02 22:53:00,2023-06-02 22:53:00,0.0,1,1,1312.67
7345165af78b38d7_S2,168,20230603,2023-06-03 06:41:00,2023-06-03 07:03:00,22.0,2,2,4145.77
7345165af78b38d7_S3,168,20230605,2023-06-05 02:39:00,2023-06-05 02:39:00,0.0,1,1,1643.72
7345165af78b38d7_S4,168,20230605,2023-06-05 15:02:00,2023-06-05 15:02:00,0.0,1,1,1681.26
7345165af78b38d7_S5,168,20230605,2023-06-05 22:19:00,2023-06-05 22:19:00,0.0,1,1,1316.68
73a132f775d7ec0a_S1,169,20230602,2023-06-02 13:56:00,2023-06-02 13:56:00,0.0,1,1,2294.73
73a132f775d7ec0a_S2,169,20230603,2023-06-03 05:50:00,2023-06-03 05:50:00,0.0,1,1,1920.37
73a132f775d7ec0a_S3,169,20230604,2023-06-04 08:35:00,2023-06-04 08:35:00,0.0,1,1,511.72
73a132f775d7ec0a_S4,169,20230604,2023-06-04 19:06:00,2023-06-04 19:06:00,0.0,1,1,595.49
73a132f775d7ec0a_S5,169,20230604,2023-06-04 20:16:00,2023-06-04 20:16:00,0.0,1,1,2628.52
73a132f775d7ec0a_S6,169,20230605,2023-06-05 07:18:00,2023-06-05 07:18:00,0.0,1,1,1316.68
73a132f775d7ec0a_S7,169,20230605,2023-06-05 14:12:00,2023-06-05 14:12:00,0.0,1,1,1664.01
73a132f775d7ec0a_S8,169,20230606,2023-06-06 05:17:00,2023-06-06 05:17:00,0.0,1,1,1686.795
73b4b939728915f8_S1,170,20230601,2023-06-01 08:21:00,2023-06-01 08:21:00,0.0,1,1,2021.21
73b4b939728915f8_S2,170,20230602,2023-06-02 19:18:00,2023-06-02 19:18:00,0.0,1,1,1830.17
73b4b939728915f8_S3,170,20230605,2023-06-05 21:01:00,2023-06-05 21:01:00,0.0,1,1,1686.795
73c797619f778f3e_S1,171,20230602,2023-06-02 06:17:00,2023-06-02 06:17:00,0.0,1,1,2554.6
73c797619f778f3e_S2,171,20230602,2023-06-02 10:11:00,2023-06-02 10:11:00,0.0,1,1,1664.01
73c797619f778f3e_S3,171,20230603,2023-06-03 08:04:00,2023-06-03 08:04:00,0.0,1,1,1316.68
73c797619f778f3e_S4,171,20230604,2023-06-04 07:10:00,2023-06-04 07:10:00,0.0,1,1,1702.09
73c797619f778f3e_S5,171,20230604,2023-06-04 08:52:00,2023-06-04 08:52:00,0.0,1,1,1681.26
73c797619f778f3e_S6,171,20230604,2023-06-04 12:37:00,2023-06-04 12:37:00,0.0,1,1,1316.68
73c797619f778f3e_S7,171,20230605,2023-06-05 03:48:00,2023-06-05 03:48:00,0.0,1,1,1664.01
73c797619f778f3e_S8,171,20230606,2023-06-06 01:25:00,2023-06-06 01:25:00,0.0,1,1,1462.735
73c797619f778f3e_S9,171,20230606,2023-06-06 08:31:00,2023-06-06 08:31:00,0.0,1,1,1316.68
73db2985dabd9846_S1,172,20230602,2023-06-02 18:34:00,2023-06-02 18:34:00,0.0,1,1,2045.87
73db2985dabd9846_S2,172,20230604,2023-06-04 00:10:00,2023-06-04 00:10:00,0.0,1,1,1462.735
73db2985dabd9846_S3,172,20230605,2023-06-05 12:01:00,2023-06-05 12:01:00,0.0,1,1,2690.08
73db2985dabd9846_S4,172,20230606,2023-06-06 05:26:00,2023-06-06 05:26:00,0.0,1,1,1686.795
73db2985dabd9846_S5,172,20230606,2023-06-06 12:40:00,2023-06-06 12:40:00,0.0,1,1,2990.99
747e03529a8be8d1_S1,173,20230602,2023-06-02 00:13:00,2023-06-02 00:13:00,0.0,1,1,501.66
747e03529a8be8d1_S2,173,20230603,2023-06-03 23:27:00,2023-06-03 23:27:00,0.0,1,1,1771.295
747e03529a8be8d1_S3,173,20230606,2023-06-06 14:36:00,2023-06-06 14:36:00,0.0,1,1,772.44
747e03529a8be8d1_S4,173,20230606,2023-06-06 18:07:00,2023-06-06 18:07:00,0.0,1,1,1686.795
74cf7a7bd18b7d32_S1,174,20230604,2023-06-04 23:13:00,2023-06-04 23:13:00,0.0,1,1,808.5
74cf7a7bd18b7d32_S2,174,20230606,2023-06-06 06:47:00,2023-06-06 06:47:00,0.0,1,1,1681.26
7553b942618bd974_S1,175,20230601,2023-06-01 22:51:00,2023-06-01 22:51:00,0.0,1,1,2148.32
7553b942618bd974_S2,175,20230602,2023-06-02 21:02:00,2023-06-02 21:02:00,0.0,1,1,1643.72
7553b942618bd974_S3,175,20230606,2023-06-06 12:01:00,2023-06-06 12:01:00,0.0,1,1,640.59
75572023a8745fd5_S1,176,20230601,2023-06-01 11:21:00,2023-06-01 11:21:00,0.0,1,1,1686.795
75572023a8745fd5_S2,176,20230601,2023-06-01 15:59:00,2023-06-01 15:59:00,0.0,1,1,1664.01
75572023a8745fd5_S3,176,20230601,2023-06-01 22:04:00,2023-06-01 22:04:00,0.0,1,1,1316.68
7558910449b9d58e_S1,177,20230602,2023-06-02 17:03:00,2023-06-02 17:03:00,0.0,1,1,1727.715
7558910449b9d58e_S2,177,20230604,2023-06-04 08:20:00,2023-06-04 08:20:00,0.0,1,1,1681.26
7558910449b9d58e_S3,177,20230604,2023-06-04 11:47:00,2023-06-04 11:47:00,0.0,1,1,1664.01
7558910449b9d58e_S4,177,20230605,2023-06-05 17:59:00,2023-06-05 17:59:00,0.0,1,1,1664.01
7558910449b9d58e_S5,177,20230605,2023-06-05 21:44:00,2023-06-05 21:44:00,0.0,1,1,860.8
7558910449b9d58e_S6,177,20230606,2023-06-06 10:20:00,2023-06-06 10:20:00,0.0,1,1,352.05
75ed522c9f59998f_S1,178,20230601,2023-06-01 12:14:00,2023-06-01 12:14:00,0.0,1,1,2924.43
75ed522c9f59998f_S2,178,20230601,2023-06-01 17:13:00,2023-06-01 17:13:00,0.0,1,1,1771.295
75ed522c9f59998f_S3,178,20230602,2023-06-02 06:50:00,2023-06-02 06:50:00,0.0,1,1,620.48
75ed522c9f59998f_S4,178,20230603,2023-06-03 09:30:00,2023-06-03 09:30:00,0.0,1,1,1462.735
75ed522c9f59998f_S5,178,20230603,2023-06-03 20:10:00,2023-06-03 20:10:00,0.0,1,1,1316.68
75ed522c9f59998f_S6,178,20230605,2023-06-05 20:50:00,2023-06-05 20:50:00,0.0,1,1,1435.73
75ed522c9f59998f_S7,178,20230605,2023-06-05 22:05:00,2023-06-05 22:05:00,0.0,1,1,1727.715
75ed522c9f59998f_S8,178,20230606,2023-06-06 17:08:00,2023-06-06 17:08:00,0.0,1,1,1639.71
7655d4e27fb56d22_S1,179,20230601,2023-06-01 15:46:00,2023-06-01 15:46:00,0.0,1,1,1681.26
7655d4e27fb56d22_S2,179,20230602,2023-06-02 15:38:00,2023-06-02 15:38:00,0.0,1,1,1686.795
7655d4e27fb56d22_S3,179,20230602,2023-06-02 17:31:00,2023-06-02 17:31:00,0.0,1,1,743.78
7655d4e27fb56d22_S4,179,20230605,2023-06-05 00:41:00,2023-06-05 00:41:00,0.0,1,1,1308.08
766512743d40b774_S1,180,20230603,2023-06-03 00:45:00,2023-06-03 00:45:00,0.0,1,1,1664.01
766512743d40b774_S2,180,20230603,2023-06-03 17:54:00,2023-06-03 17:54:00,0.0,1,1,1664.01
766512743d40b774_S3,180,20230604,2023-06-04 07:20:00,2023-06-04 07:20:00,0.0,1,1,1316.68
766512743d40b774_S4,180,20230605,2023-06-05 01:16:00,2023-06-05 01:16:00,0.0,1,1,2504.75
766512743d40b774_S5,180,20230605,2023-06-05 10:12:00,2023-06-05 10:12:00,0.0,1,1,2757.26
7683d5c75c632536_S1,181,20230601,2023-06-01 08:28:00,2023-06-01 08:28:00,0.0,1,1,1727.715
7683d5c75c632536_S2,181,20230602,2023-06-02 01:41:00,2023-06-02 01:41:00,0.0,1,1,2537.82
7683d5c75c632536_S3,181,20230604,2023-06-04 12:07:00,2023-06-04 12:07:00,0.0,1,1,1664.01
7683d5c75c632536_S4,181,20230605,2023-06-05 09:04:00,2023-06-05 09:04:00,0.0,1,1,2589.5
7683d5c75c632536_S5,181,20230605,2023-06-05 12:22:00,2023-06-05 12:22:00,0.0,1,1,1316.68
775d28d371652352_S1,182,20230602,2023-06-02 14:01:00,2023-06-02 14:01:00,0.0,1,1,611.57
775d28d371652352_S2,182,20230604,2023-06-04 08:22:00,2023-06-04 08:22:00,0.0,1,1,1681.26
775d28d371652352_S3,182,20230604,2023-06-04 10:28:00,2023-06-04 10:28:00,0.0,1,1,1727.715
775d28d371652352_S4,182,20230604,2023-06-04 22:44:00,2023-06-04 22:44:00,0.0,1,1,1643.72
775d28d371652352_S5,182,20230605,2023-06-05 10:51:00,2023-06-05 10:51:00,0.0,1,1,1681.26
775d28d371652352_S6,182,20230606,2023-06-06 14:59:00,2023-06-06 14:59:00,0.0,1,1,1462.735
77698987d4dcaa2e_S1,183,20230601,2023-06-01 16:07:00,2023-06-01 16:07:00,0.0,1,1,1686.795
77698987d4dcaa2e_S2,183,20230601,2023-06-01 17:39:00,2023-06-01 17:39:00,0.0,1,1,1239.26
77698987d4dcaa2e_S3,183,20230602,2023-06-02 15:45:00,2023-06-02 15:45:00,0.0,1,1,1681.26
77698987d4dcaa2e_S4,183,20230605,2023-06-05 03:26:00,2023-06-05 03:26:00,0.0,1,1,1664.01
77698987d4dcaa2e_S5,183,20230606,2023-06-06 10:22:00,2023-06-06 10:22:00,0.0,1,1,1643.72
781585c757388b6d_S1,184,20230603,2023-06-03 07:15:00,2023-06-03 07:15:00,0.0,1,1,1727.715
781585c757388b6d_S2,184,20230604,2023-06-04 04:17:00,2023-06-04 04:17:00,0.0,1,1,1771.295
781585c757388b6d_S3,184,20230605,2023-06-05 20:44:00,2023-06-05 20:44:00,0.0,1,1,1664.01
781585c757388b6d_S4,184,20230606,2023-06-06 02:48:00,2023-06-06 02:48:00,0.0,1,1,1664.01
78b00ca9bb98d8fa_S1,185,20230604,2023-06-04 01:47:00,2023-06-04 01:47:00,0.0,1,1,1637.76
78b00ca9bb98d8fa_S2,185,20230605,2023-06-05 00:19:00,2023-06-05 00:19:00,0.0,1,1,1681.26
78b00ca9bb98d8fa_S3,185,20230605,2023-06-05 11:24:00,2023-06-05 11:24:00,0.0,1,1,621.83
78b00ca9bb98d8fa_S4,185,20230606,2023-06-06 02:29:00,2023-06-06 02:29:00,0.0,1,1,1235.72
7949d2b654c99688_S1,186,20230602,2023-06-02 01:30:00,2023-06-02 01:30:00,0.0,1,1,1643.72
7949d2b654c99688_S2,186,20230604,2023-06-04 01:31:00,2023-06-04 01:31:00,0.0,1,1,2573.16
797f7955a2a81360_S1,187,20230601,2023-06-01 19:56:00,2023-06-01 19:56:00,0.0,1,1,1686.795
797f7955a2a81360_S2,187,20230602,2023-06-02 10:38:00,2023-06-02 10:38:00,0.0,1,1,1823.95
797f7955a2a81360_S3,187,20230603,2023-06-03 04:46:00,2023-06-03 04:46:00,0.0,1,1,1643.72
7a46925ab66f03b8_S1,188,20230601,2023-06-01 11:49:00,2023-06-01 11:49:00,0.0,1,1,1771.295
7a46925ab66f03b8_S2,188,20230602,2023-06-02 03:03:00,2023-06-02 03:03:00,0.0,1,1,606.14
7a46925ab66f03b8_S3,188,20230603,2023-06-03 16:13:00,2023-06-03 16:13:00,0.0,1,1,2843.25
7a46925ab66f03b8_S4,188,20230604,2023-06-04 11:11:00,2023-06-04 11:11:00,0.0,1,1,2608.05
7a46925ab66f03b8_S5,188,20230604,2023-06-04 21:35:00,2023-06-04 21:35:00,0.0,1,1,1643.72
7a46925ab66f03b8_S6,188,20230605,2023-06-05 06:33:00,2023-06-05 06:33:00,0.0,1,1,1621.69
7a46925ab66f03b8_S7,188,20230606,2023-06-06 02:11:00,2023-06-06 02:11:00,0.0,1,1,1683.35
7a737c09e285bda4_S1,189,20230605,2023-06-05 16:51:00,2023-06-05 16:51:00,0.0,1,1,1727.715
7a737c09e285bda4_S2,189,20230606,2023-06-06 13:05:00,2023-06-06 13:05:00,0.0,1,1,1473.92
7b0e4d7e6c413d33_S1,190,20230602,2023-06-02 08:07:00,2023-06-02 08:07:00,0.0,1,1,379.89
7b0e4d7e6c413d33_S2,190,20230603,2023-06-03 04:00:00,2023-06-03 04:00:00,0.0,1,1,2884.82
7b0e4d7e6c413d33_S3,190,20230603,2023-06-03 19:54:00,2023-06-03 19:54:00,0.0,1,1,1768.77
7b0e4d7e6c413d33_S4,190,20230604,2023-06-04 14:50:00,2023-06-04 14:50:00,0.0,1,1,1687.7
7b0e4d7e6c413d33_S5,190,20230604,2023-06-04 19:24:00,2023-06-04 19:24:00,0.0,1,1,2320.57
7b782308ba922e13_S1,191,20230602,2023-06-02 23:14:00,2023-06-02 23:14:00,0.0,1,1,1462.735
7b782308ba922e13_S2,191,20230603,2023-06-03 19:44:00,2023-06-03 19:44:00,0.0,1,1,2196.49
7b782308ba922e13_S3,191,20230604,2023-06-04 23:02:00,2023-06-04 23:02:00,0.0,1,1,1462.735
7b782308ba922e13_S4,191,20230605,2023-06-05 02:36:00,2023-06-05 02:36:00,0.0,1,1,1664.01
7b782308ba922e13_S5,191,20230605,2023-06-05 21:53:00,2023-06-05 21:53:00,0.0,1,1,1147.55
7bbaab51b203631d_S1,192,20230601,2023-06-01 14:56:00,2023-06-01 14:56:00,0.0,1,1,2329.66
7bbaab51b203631d_S10,192,20230606,2023-06-06 11:06:00,2023-06-06 11:06:00,0.0,1,1,1381.65
7bbaab51b203631d_S2,192,20230602,2023-06-02 04:16:00,2023-06-02 04:16:00,0.0,1,1,2858.78
7bbaab51b203631d_S3,192,20230602,2023-06-02 07:12:00,2023-06-02 07:12:00,0.0,1,1,1462.735
7bbaab51b203631d_S4,192,20230602,2023-06-02 08:36:00,2023-06-02 08:36:00,0.0,1,1,1736.1
7bbaab51b203631d_S5,192,20230604,2023-06-04 05:40:00,2023-06-04 05:40:00,0.0,1,1,1727.715
7bbaab51b203631d_S6,192,20230604,2023-06-04 06:55:00,2023-06-04 06:55:00,0.0,1,1,2528.27
7bbaab51b203631d_S7,192,20230605,2023-06-05 00:06:00,2023-06-05 00:06:00,0.0,1,1,1316.68
7bbaab51b203631d_S8,192,20230605,2023-06-05 05:05:00,2023-06-05 05:05:00,0.0,1,1,1727.715
7bbaab51b203631d_S9,192,20230606,2023-06-06 04:31:00,2023-06-06 04:31:00,0.0,1,1,2961.58
7c9aa0788c1e9e42_S1,193,20230601,2023-06-01 11:54:00,2023-06-01 11:54:00,0.0,1,1,1403.1
7c9aa0788c1e9e42_S2,193,20230602,2023-06-02 05:47:00,2023-06-02 05:47:00,0.0,1,1,1643.72
7c9aa0788c1e9e42_S3,193,20230602,2023-06-02 13:37:00,2023-06-02 13:37:00,0.0,1,1,1727.715
7c9aa0788c1e9e42_S4,193,20230603,2023-06-03 13:09:00,2023-06-03 13:09:00,0.0,1,1,1686.795
7c9aa0788c1e9e42_S5,193,20230604,2023-06-04 08:03:00,2023-06-04 08:03:00,0.0,1,1,1900.62
7c9aa0788c1e9e42_S6,193,20230606,2023-06-06 02:17:00,2023-06-06 02:17:00,0.0,1,1,1462.735
7c9aa0788c1e9e42_S7,193,20230606,2023-06-06 08:50:00,2023-06-06 08:50:00,0.0,1,1,1429.68
7d22d4f92721cb22_S1,194,20230601,2023-06-01 15:36:00,2023-06-01 15:36:00,0.0,1,1,1727.715
